# sample_index	input	output
14608	108	0
14609	143	0
14610	294	0
14611	57	0
14612	17	0
14613	556	556
14614	137	0
14615	264	0
14616	1	0
14617	66	0
14618	42	0
14619	205	0
14620	25	0
14621	204	0
14622	321	321
14623	752	752
14624	59	0
14625	72	0
14626	173	0
14627	169	0
14628	282	0
14629	297	0
14630	19	0
14631	198	0
14632	35	0
14633	2	0
14634	178	0
14635	252	0
14636	347	347
14637	242	0
14638	565	565
14639	45	0
14640	34	0
14641	8	0
14642	47	0
14643	49	0
14644	77	0
14645	7	0
14646	29	0
14647	33	0
14648	185	0
14649	427	427
14650	97	0
14651	405	405
14652	12	0
14653	89	0
14654	7	0
14655	291	0
14656	159	0
14657	246	0
14658	2	0
14659	113	0
14660	31	0
14661	41	0
14662	292	0
14663	73	0
14664	26	0
14665	514	514
14666	233	0
14667	350	350
14668	234	0
14669	329	329
14670	189	0
14671	56	0
14672	161	0
14673	621	621
14674	15	0
14675	62	0
14676	118	0
14677	28	0
14678	80	0
14679	130	0
14680	13	0
14681	14	0
14682	293	0
14683	46	0
14684	332	332
14685	105	0
14686	170	0
14687	84	0
14688	16	0
14689	197	0
14690	76	0
14691	157	0
14692	219	0
14693	102	0
14694	309	0
14695	56	0
14696	522	522
14697	98	0
14698	397	397
14699	9	0
14700	78	0
14701	85	0
14702	148	0
14703	39	0
14704	89	0
14705	741	741
14706	116	0
14707	569	569
14708	12	0
14709	468	468
14710	221	0
14711	516	516
14712	56	0
14713	217	0
14714	405	405
14715	11	0
14716	137	0
14717	82	0
14718	193	0
14719	285	0
14720	169	0
14721	214	0
14722	32	0
14723	136	0
14724	1	0
14725	56	0
14726	587	587
14727	313	313
14728	188	0
14729	46	0
14730	616	616
14731	8	0
14732	1	0
14733	256	0
14734	30	0
14735	172	0
14736	246	0
14737	104	0
14738	443	443
14739	66	0
14740	142	0
14741	71	0
14742	270	0
14743	782	782
14744	227	0
14745	4	0
14746	61	0
14747	285	0
14748	220	0
14749	90	0
14750	251	0
14751	30	0
14752	124	0
14753	10	0
14754	351	351
14755	89	0
14756	110	0
14757	160	0
14758	1	0
14759	118	0
14760	74	0
14761	34	0
14762	84	0
14763	2	0
14764	76	0
14765	266	0
14766	167	0
14767	18	0
14768	191	0
14769	379	379
14770	180	0
14771	4	0
14772	180	0
14773	94	0
14774	60	0
14775	99	0
14776	142	0
14777	166	0
14778	108	0
14779	412	412
14780	427	427
14781	274	0
14782	8	0
14783	80	0
14784	333	333
14785	35	0
14786	39	0
14787	131	0
14788	5	0
14789	58	0
14790	123	0
14791	483	483
14792	457	457
14793	552	552
14794	612	612
14795	100	0
14796	12	0
14797	131	0
14798	114	0
14799	62	0
14800	94	0
14801	352	352
14802	132	0
14803	389	389
14804	213	0
14805	181	0
14806	27	0
14807	1	0
14808	509	509
14809	1	0
14810	39	0
14811	178	0
14812	178	0
14813	1064	1064
14814	267	0
14815	10	0
14816	264	0
14817	40	0
14818	44	0
14819	423	423
14820	81	0
14821	278	0
14822	28	0
14823	210	0
14824	62	0
14825	333	333
14826	93	0
14827	178	0
14828	8	0
14829	40	0
14830	303	0
14831	101	0
14832	80	0
14833	148	0
14834	57	0
14835	133	0
14836	35	0
14837	170	0
14838	412	412
14839	52	0
14840	133	0
14841	186	0
14842	51	0
14843	27	0
14844	89	0
14845	197	0
14846	8	0
14847	204	0
14848	145	0
14849	313	0
14850	79	0
14851	197	0
14852	62	0
14853	244	0
14854	171	0
14855	245	0
14856	151	0
14857	124	0
14858	359	359
14859	333	333
14860	103	0
14861	6	0
14862	18	0
14863	18	0
14864	21	0
14865	186	0
14866	229	0
14867	70	0
14868	65	0
14869	80	0
14870	8	0
14871	223	0
14872	44	0
14873	83	0
14874	136	0
14875	67	0
14876	21	0
14877	13	0
14878	116	0
14879	33	0
14880	142	0
14881	12	0
14882	76	0
14883	131	0
14884	423	423
14885	13	0
14886	340	340
14887	170	0
14888	208	0
14889	21	0
14890	325	325
14891	16	0
14892	255	0
14893	205	0
14894	250	0
14895	24	0
14896	39	0
14897	55	0
14898	120	0
14899	308	0
14900	139	0
14901	43	0
14902	364	364
14903	123	0
14904	126	0
14905	513	513
14906	166	0
14907	254	0
14908	27	0
14909	34	0
14910	97	0
14911	300	0
14912	118	0
14913	0	0
14914	83	0
14915	17	0
14916	332	332
14917	16	0
14918	438	438
14919	123	0
14920	477	477
14921	89	0
14922	9	0
14923	21	0
14924	7	0
14925	11	0
14926	3	0
14927	298	0
14928	481	481
14929	165	0
14930	33	0
14931	436	436
14932	27	0
14933	313	0
14934	215	0
14935	34	0
14936	269	0
14937	94	0
14938	347	347
14939	37	0
14940	124	0
14941	94	0
14942	303	0
14943	73	0
14944	165	0
14945	201	0
14946	151	0
14947	53	0
14948	99	0
14949	372	372
14950	80	0
14951	28	0
14952	34	0
14953	163	0
14954	126	0
14955	113	0
14956	230	0
14957	36	0
14958	256	0
14959	114	0
14960	703	703
14961	2	0
14962	83	0
14963	124	0
14964	331	331
14965	68	0
14966	356	356
14967	41	0
14968	468	468
14969	84	0
14970	577	577
14971	33	0
14972	2	0
14973	88	0
14974	120	0
14975	187	0
14976	324	324
14977	598	598
14978	26	0
14979	27	0
14980	316	0
14981	125	0
14982	142	0
14983	42	0
14984	178	0
14985	93	0
14986	375	375
14987	8	0
14988	475	475
14989	91	0
14990	54	0
14991	192	0
14992	146	0
14993	49	0
14994	117	0
14995	104	0
14996	64	0
14997	75	0
14998	279	0
14999	61	0
15000	97	0
15001	233	0
15002	151	0
15003	144	0
15004	261	0
15005	180	0
15006	64	0
15007	48	0
15008	61	0
15009	62	0
15010	84	0
15011	785	785
15012	12	0
15013	266	0
15014	10	0
15015	147	0
15016	15	0
15017	789	789
15018	179	0
15019	775	775
15020	740	740
15021	51	0
15022	193	0
15023	0	0
15024	413	413
15025	91	0
15026	33	0
15027	426	426
15028	173	0
15029	353	353
15030	347	347
15031	96	0
15032	353	353
15033	192	0
15034	273	0
15035	114	0
15036	62	0
15037	155	0
15038	281	0
15039	150	0
15040	42	0
15041	216	0
15042	60	0
15043	218	0
15044	38	0
15045	56	0
15046	245	0
15047	21	0
15048	3	0
15049	15	0
15050	96	0
15051	132	0
15052	7	0
15053	355	355
15054	38	0
15055	560	560
15056	685	685
15057	75	0
15058	5	0
15059	217	0
15060	158	0
15061	37	0
15062	70	0
15063	83	0
15064	17	0
15065	98	0
15066	41	0
15067	421	421
15068	21	0
15069	121	0
15070	271	0
15071	951	951
15072	15	0
15073	102	0
15074	41	0
15075	378	378
15076	250	0
15077	252	0
15078	104	0
15079	61	0
15080	245	0
15081	439	439
15082	22	0
15083	79	0
15084	94	0
15085	2	0
15086	112	0
15087	217	0
15088	234	0
15089	308	0
15090	270	0
15091	35	0
15092	129	0
15093	51	0
15094	104	0
15095	423	423
15096	336	336
15097	67	0
15098	12	0
15099	474	474
15100	76	0
15101	159	0
15102	21	0
15103	117	0
15104	102	0
15105	148	0
15106	218	0
15107	328	328
15108	8	0
15109	93	0
15110	214	0
15111	476	476
15112	75	0
15113	94	0
15114	401	401
15115	48	0
15116	140	0
15117	36	0
15118	220	0
15119	185	0
15120	94	0
15121	760	760
15122	15	0
15123	370	370
15124	59	0
15125	304	0
15126	50	0
15127	178	0
15128	137	0
15129	110	0
15130	365	365
15131	378	378
15132	9	0
15133	262	0
15134	185	0
15135	3	0
15136	374	374
15137	227	0
15138	68	0
15139	819	819
15140	86	0
15141	179	0
15142	209	0
15143	390	390
15144	10	0
15145	651	651
15146	62	0
15147	80	0
15148	40	0
15149	241	0
15150	304	0
15151	307	0
15152	411	411
15153	100	0
15154	4	0
15155	79	0
15156	3	0
15157	81	0
15158	65	0
15159	279	0
15160	25	0
15161	70	0
15162	60	0
15163	239	0
15164	501	501
15165	42	0
15166	114	0
15167	315	0
15168	86	0
15169	149	0
15170	90	0
15171	234	0
15172	701	701
15173	99	0
15174	257	0
15175	112	0
15176	37	0
15177	213	0
15178	14	0
15179	161	0
15180	342	342
15181	426	426
15182	1	0
15183	30	0
15184	2	0
15185	42	0
15186	169	0
15187	154	0
15188	90	0
15189	471	471
15190	59	0
15191	1200	1200
15192	562	562
15193	229	0
15194	101	0
15195	148	0
15196	47	0
15197	406	406
15198	338	338
15199	195	0
15200	178	0
15201	517	517
15202	254	0
15203	199	0
15204	99	0
15205	32	0
15206	40	0
15207	48	0
15208	202	0
15209	300	0
15210	25	0
15211	7	0
15212	170	0
15213	47	0
15214	346	346
15215	240	0
15216	63	0
15217	708	708
15218	9	0
15219	19	0
15220	49	0
15221	45	0
15222	255	0
15223	123	0
15224	162	0
15225	99	0
15226	19	0
15227	5	0
15228	709	709
15229	31	0
15230	448	448
15231	13	0
15232	79	0
15233	2	0
15234	87	0
15235	124	0
15236	13	0
15237	139	0
15238	281	0
15239	238	0
15240	86	0
15241	85	0
15242	619	619
15243	233	0
15244	12	0
15245	91	0
15246	367	367
15247	216	0
15248	281	0
15249	986	986
15250	59	0
15251	341	341
15252	121	0
15253	20	0
15254	58	0
15255	428	428
15256	462	462
15257	245	0
15258	403	403
15259	67	0
15260	234	0
15261	413	413
15262	134	0
15263	186	0
15264	258	0
15265	33	0
15266	247	0
15267	107	0
15268	480	480
15269	173	0
15270	88	0
15271	153	0
15272	66	0
15273	157	0
15274	584	584
15275	109	0
15276	41	0
15277	8	0
15278	221	0
15279	75	0
15280	53	0
15281	24	0
15282	30	0
15283	128	0
15284	199	0
15285	6	0
15286	215	0
15287	45	0
15288	476	476
15289	404	404
15290	196	0
15291	259	0
15292	90	0
15293	29	0
15294	302	0
15295	211	0
15296	92	0
15297	195	0
15298	36	0
15299	82	0
15300	66	0
15301	294	0
15302	3	0
15303	133	0
15304	578	578
15305	117	0
15306	439	439
15307	12	0
15308	68	0
15309	14	0
15310	66	0
15311	216	0
15312	231	0
15313	27	0
15314	42	0
15315	68	0
15316	370	370
15317	40	0
15318	43	0
15319	198	0
15320	193	0
15321	251	0
15322	330	330
15323	87	0
15324	113	0
15325	66	0
15326	275	0
15327	23	0
15328	264	0
15329	207	0
15330	77	0
15331	137	0
15332	18	0
15333	1103	1103
15334	37	0
15335	196	0
15336	31	0
15337	33	0
15338	251	0
15339	24	0
15340	128	0
15341	243	0
15342	54	0
15343	361	361
15344	81	0
15345	26	0
15346	114	0
15347	197	0
15348	121	0
15349	278	0
15350	200	0
15351	647	647
15352	136	0
15353	91	0
15354	35	0
15355	153	0
15356	206	0
15357	152	0
15358	155	0
15359	100	0
15360	452	452
15361	0	0
15362	83	0
15363	144	0
15364	563	563
15365	155	0
15366	191	0
15367	16	0
15368	139	0
15369	52	0
15370	884	884
15371	189	0
15372	552	552
15373	102	0
15374	174	0
15375	86	0
15376	164	0
15377	43	0
15378	51	0
15379	242	0
15380	84	0
15381	1027	1027
15382	98	0
15383	230	0
15384	1	0
15385	20	0
15386	15	0
15387	200	0
15388	105	0
15389	54	0
15390	69	0
15391	222	0
15392	70	0
15393	73	0
15394	13	0
15395	284	0
15396	24	0
15397	131	0
15398	44	0
15399	102	0
15400	11	0
15401	231	0
15402	48	0
15403	38	0
15404	160	0
15405	71	0
15406	325	325
15407	685	685
15408	182	0
15409	213	0
15410	253	0
15411	114	0
15412	245	0
15413	28	0
15414	152	0
15415	322	322
15416	14	0
15417	586	586
15418	187	0
15419	452	452
15420	45	0
15421	100	0
15422	34	0
15423	314	0
15424	154	0
15425	202	0
15426	41	0
15427	52	0
15428	27	0
15429	59	0
15430	7	0
15431	64	0
15432	128	0
15433	46	0
15434	1	0
15435	21	0
15436	4	0
15437	3	0
15438	69	0
15439	90	0
15440	14	0
15441	177	0
15442	490	490
15443	97	0
15444	101	0
15445	120	0
15446	88	0
15447	12	0
15448	292	0
15449	152	0
15450	40	0
15451	307	0
15452	5	0
15453	46	0
15454	28	0
15455	194	0
15456	156	0
15457	83	0
15458	57	0
15459	237	0
15460	252	0
15461	35	0
15462	23	0
15463	111	0
15464	126	0
15465	85	0
15466	312	0
15467	510	510
15468	37	0
15469	179	0
15470	170	0
15471	185	0
15472	61	0
15473	31	0
15474	327	327
15475	135	0
15476	99	0
15477	345	345
15478	285	0
15479	153	0
15480	136	0
15481	307	0
15482	17	0
15483	1	0
15484	120	0
15485	79	0
15486	222	0
15487	300	0
15488	165	0
15489	888	888
15490	91	0
15491	59	0
15492	264	0
15493	345	345
15494	45	0
15495	42	0
15496	390	390
15497	23	0
15498	291	0
15499	83	0
15500	20	0
15501	209	0
15502	143	0
15503	299	0
15504	249	0
15505	112	0
15506	303	0
15507	38	0
15508	377	377
15509	47	0
15510	184	0
15511	55	0
15512	34	0
15513	238	0
15514	150	0
15515	55	0
15516	80	0
15517	73	0
15518	203	0
15519	23	0
15520	1318	1318
15521	142	0
15522	337	337
15523	90	0
15524	257	0
15525	89	0
15526	154	0
15527	69	0
15528	54	0
15529	326	326
15530	700	700
15531	3	0
15532	37	0
15533	9	0
15534	61	0
15535	956	956
15536	236	0
15537	663	663
15538	158	0
15539	322	322
15540	190	0
15541	27	0
15542	247	0
15543	1	0
15544	65	0
15545	215	0
15546	461	461
15547	0	0
15548	50	0
15549	10	0
15550	41	0
15551	10	0
15552	340	340
15553	13	0
15554	68	0
15555	209	0
15556	274	0
15557	16	0
15558	132	0
15559	266	0
15560	170	0
15561	62	0
15562	18	0
15563	130	0
15564	164	0
15565	123	0
15566	129	0
15567	327	327
15568	87	0
15569	6	0
15570	214	0
15571	205	0
15572	145	0
15573	801	801
15574	578	578
15575	365	365
15576	643	643
15577	65	0
15578	525	525
15579	316	0
15580	66	0
15581	35	0
15582	58	0
15583	128	0
15584	439	439
15585	211	0
15586	95	0
15587	89	0
15588	171	0
15589	246	0
15590	67	0
15591	38	0
15592	480	480
15593	82	0
15594	61	0
15595	112	0
15596	93	0
15597	62	0
15598	370	370
15599	300	0
15600	163	0
15601	27	0
15602	272	0
15603	77	0
15604	95	0
15605	44	0
15606	146	0
15607	1056	1056
15608	54	0
15609	159	0
15610	614	614
15611	67	0
15612	79	0
15613	58	0
15614	211	0
15615	179	0
15616	200	0
15617	287	0
15618	233	0
15619	92	0
15620	3	0
15621	18	0
15622	35	0
15623	138	0
15624	1	0
15625	7	0
15626	8	0
15627	241	0
15628	587	587
15629	3	0
15630	105	0
15631	69	0
15632	540	540
15633	248	0
15634	192	0
15635	292	0
15636	294	0
15637	301	0
15638	74	0
15639	112	0
15640	82	0
15641	346	346
15642	71	0
15643	96	0
15644	258	0
15645	48	0
15646	271	0
15647	38	0
15648	319	319
15649	482	482
15650	82	0
15651	486	486
15652	29	0
15653	452	452
15654	834	834
15655	103	0
15656	391	391
15657	52	0
15658	413	413
15659	184	0
15660	80	0
15661	268	0
15662	58	0
15663	44	0
15664	375	375
15665	182	0
15666	92	0
15667	161	0
15668	201	0
15669	196	0
15670	23	0
15671	490	490
15672	248	0
15673	29	0
15674	115	0
15675	132	0
15676	80	0
15677	178	0
15678	65	0
15679	36	0
15680	193	0
15681	14	0
15682	478	478
15683	182	0
15684	6	0
15685	8	0
15686	63	0
15687	70	0
15688	155	0
15689	38	0
15690	99	0
15691	133	0
15692	7	0
15693	95	0
15694	35	0
15695	570	570
15696	29	0
15697	252	0
15698	37	0
15699	419	419
15700	86	0
15701	31	0
15702	278	0
15703	68	0
15704	168	0
15705	110	0
15706	17	0
15707	415	415
15708	224	0
15709	133	0
15710	138	0
15711	32	0
15712	88	0
15713	297	0
15714	48	0
15715	187	0
15716	124	0
15717	121	0
15718	55	0
15719	88	0
15720	223	0
15721	143	0
15722	136	0
15723	100	0
15724	529	529
15725	79	0
15726	5	0
15727	1222	1222
15728	48	0
15729	224	0
15730	144	0
15731	20	0
15732	66	0
15733	64	0
15734	164	0
15735	252	0
15736	153	0
15737	86	0
15738	13	0
15739	81	0
15740	43	0
15741	114	0
15742	204	0
15743	251	0
15744	110	0
15745	121	0
15746	309	0
15747	813	813
15748	284	0
15749	184	0
15750	11	0
15751	20	0
15752	164	0
15753	462	462
15754	185	0
15755	119	0
15756	123	0
15757	70	0
15758	295	0
15759	119	0
15760	29	0
15761	25	0
15762	50	0
15763	156	0
15764	964	964
15765	119	0
15766	310	310
15767	35	0
15768	106	0
15769	32	0
15770	29	0
15771	41	0
15772	95	0
15773	173	0
15774	0	0
15775	213	0
15776	163	0
15777	76	0
15778	141	0
15779	447	447
15780	22	0
15781	67	0
15782	39	0
15783	118	0
15784	227	0
15785	133	0
15786	145	0
15787	37	0
15788	111	0
15789	95	0
15790	330	330
15791	101	0
15792	45	0
15793	121	0
15794	220	0
15795	76	0
15796	23	0
15797	1	0
15798	52	0
15799	131	0
15800	342	342
15801	44	0
15802	68	0
15803	76	0
15804	366	366
15805	437	437
15806	306	0
15807	9	0
15808	468	468
15809	414	414
15810	108	0
15811	460	460
15812	367	367
15813	201	0
15814	739	739
15815	239	0
15816	174	0
15817	298	0
15818	9	0
15819	141	0
15820	199	0
15821	385	385
15822	44	0
15823	55	0
15824	85	0
15825	26	0
15826	303	0
15827	167	0
15828	70	0
15829	134	0
15830	363	363
15831	107	0
15832	205	0
15833	42	0
15834	34	0
15835	115	0
15836	18	0
15837	866	866
15838	215	0
15839	443	443
15840	95	0
15841	266	0
15842	59	0
15843	168	0
15844	144	0
15845	290	0
15846	0	0
15847	261	0
15848	272	0
15849	177	0
15850	150	0
15851	72	0
15852	269	0
15853	6	0
15854	5	0
15855	77	0
15856	102	0
15857	234	0
15858	95	0
15859	17	0
15860	164	0
15861	330	330
15862	130	0
15863	5	0
15864	590	590
15865	614	614
15866	92	0
15867	124	0
15868	213	0
15869	14	0
15870	203	0
15871	90	0
15872	75	0
15873	23	0
15874	378	378
15875	191	0
15876	292	0
15877	300	0
15878	601	601
15879	153	0
15880	137	0
15881	26	0
15882	71	0
15883	44	0
15884	255	0
15885	30	0
15886	150	0
15887	580	580
15888	240	0
15889	47	0
15890	123	0
15891	147	0
15892	114	0
15893	595	595
15894	30	0
15895	303	0
15896	187	0
15897	15	0
15898	183	0
15899	3	0
15900	298	0
15901	217	0
15902	129	0
15903	195	0
15904	127	0
15905	74	0
15906	140	0
15907	100	0
15908	26	0
15909	139	0
15910	170	0
15911	37	0
15912	91	0
15913	89	0
15914	14	0
15915	316	0
15916	22	0
15917	178	0
15918	330	330
15919	157	0
15920	290	0
15921	158	0
15922	287	0
15923	614	614
15924	174	0
15925	46	0
15926	603	603
15927	55	0
15928	39	0
15929	237	0
15930	391	391
15931	66	0
15932	141	0
15933	13	0
15934	557	557
15935	181	0
15936	284	0
15937	159	0
15938	57	0
15939	23	0
15940	90	0
15941	126	0
15942	198	0
15943	307	0
15944	134	0
15945	154	0
15946	208	0
15947	49	0
15948	133	0
15949	28	0
15950	249	0
15951	718	718
15952	4	0
15953	63	0
15954	4	0
15955	18	0
15956	76	0
15957	159	0
15958	27	0
15959	9	0
15960	280	0
15961	648	648
15962	449	449
15963	385	385
15964	426	426
15965	108	0
15966	152	0
15967	351	351
15968	4	0
15969	291	0
15970	30	0
15971	107	0
15972	40	0
15973	378	378
15974	236	0
15975	220	0
15976	20	0
15977	176	0
15978	75	0
15979	7	0
15980	350	350
15981	132	0
15982	48	0
15983	6	0
15984	125	0
15985	91	0
15986	31	0
15987	291	0
15988	334	334
15989	65	0
15990	2	0
15991	139	0
15992	166	0
15993	37	0
15994	359	359
15995	155	0
15996	525	525
15997	53	0
15998	541	541
15999	535	535
16000	123	0
16001	97	0
16002	111	0
16003	692	692
16004	223	0
16005	334	334
16006	12	0
16007	395	395
16008	39	0
16009	19	0
16010	356	356
16011	235	0
16012	171	0
16013	168	0
16014	86	0
16015	256	0
16016	93	0
16017	173	0
16018	213	0
16019	60	0
16020	369	369
16021	538	538
16022	33	0
16023	124	0
16024	216	0
16025	1	0
16026	137	0
16027	251	0
16028	153	0
16029	57	0
16030	170	0
16031	219	0
16032	153	0
16033	16	0
16034	212	0
16035	156	0
16036	262	0
16037	213	0
16038	35	0
16039	442	442
16040	213	0
16041	141	0
16042	226	0
16043	226	0
16044	166	0
16045	100	0
16046	803	803
16047	138	0
16048	0	0
16049	69	0
16050	225	0
16051	105	0
16052	128	0
16053	362	362
16054	708	708
16055	18	0
16056	200	0
16057	67	0
16058	325	325
16059	47	0
16060	122	0
16061	35	0
16062	71	0
16063	143	0
16064	218	0
16065	250	0
16066	108	0
16067	106	0
16068	280	0
16069	255	0
16070	55	0
16071	32	0
16072	282	0
16073	2	0
16074	40	0
16075	133	0
16076	97	0
16077	16	0
16078	39	0
16079	167	0
16080	48	0
16081	138	0
16082	75	0
16083	400	400
16084	68	0
16085	195	0
16086	100	0
16087	45	0
16088	211	0
16089	158	0
16090	377	377
16091	60	0
16092	11	0
16093	375	375
16094	254	0
16095	203	0
16096	145	0
16097	218	0
16098	215	0
16099	12	0
16100	155	0
16101	304	0
16102	95	0
16103	238	0
16104	156	0
16105	87	0
16106	56	0
16107	39	0
16108	201	0
16109	2	0
16110	89	0
16111	8	0
16112	0	0
16113	86	0
16114	451	451
16115	25	0
16116	43	0
16117	233	0
16118	487	487
16119	211	0
16120	164	0
16121	68	0
16122	101	0
16123	61	0
16124	176	0
16125	29	0
16126	63	0
16127	170	0
16128	126	0
16129	433	433
16130	13	0
16131	95	0
16132	122	0
16133	47	0
16134	137	0
16135	51	0
16136	200	0
16137	112	0
16138	284	0
16139	287	0
16140	19	0
16141	49	0
16142	458	458
16143	100	0
16144	231	0
16145	62	0
16146	131	0
16147	299	0
16148	6	0
16149	8	0
16150	456	456
16151	36	0
16152	62	0
16153	322	322
16154	72	0
16155	133	0
16156	221	0
16157	20	0
16158	176	0
16159	32	0
16160	245	0
16161	304	0
16162	198	0
16163	43	0
16164	33	0
16165	177	0
16166	358	358
16167	268	0
16168	411	411
16169	391	391
16170	24	0
16171	16	0
16172	155	0
16173	98	0
16174	101	0
16175	35	0
16176	74	0
16177	47	0
16178	1	0
16179	228	0
16180	332	332
16181	110	0
16182	0	0
16183	113	0
16184	116	0
16185	171	0
16186	74	0
16187	127	0
16188	278	0
16189	87	0
16190	218	0
16191	58	0
16192	173	0
16193	434	434
16194	162	0
16195	4	0
16196	35	0
16197	548	548
16198	483	483
16199	292	0
16200	47	0
16201	185	0
16202	18	0
16203	224	0
16204	9	0
16205	19	0
16206	656	656
16207	43	0
16208	87	0
16209	94	0
16210	10	0
16211	88	0
16212	154	0
16213	94	0
16214	48	0
16215	62	0
16216	100	0
16217	315	0
16218	22	0
16219	597	597
16220	8	0
16221	303	0
16222	42	0
16223	593	593
16224	162	0
16225	99	0
16226	19	0
16227	180	0
16228	9	0
16229	191	0
16230	136	0
16231	148	0
16232	60	0
16233	87	0
16234	66	0
16235	19	0
16236	338	338
16237	797	797
16238	61	0
16239	67	0
16240	79	0
16241	292	0
16242	20	0
16243	138	0
16244	326	326
16245	469	469
16246	27	0
16247	100	0
16248	167	0
16249	186	0
16250	121	0
16251	397	397
16252	28	0
16253	65	0
16254	204	0
16255	89	0
16256	124	0
16257	79	0
16258	482	482
16259	179	0
16260	295	0
16261	327	327
16262	32	0
16263	107	0
16264	9	0
16265	226	0
16266	1	0
16267	72	0
16268	11	0
16269	90	0
16270	98	0
16271	195	0
16272	36	0
16273	295	0
16274	180	0
16275	1	0
16276	126	0
16277	333	333
16278	70	0
16279	417	417
16280	40	0
16281	73	0
16282	84	0
16283	133	0
16284	160	0
16285	272	0
16286	29	0
16287	210	0
16288	278	0
16289	179	0
16290	83	0
16291	226	0
16292	24	0
16293	2	0
16294	181	0
16295	186	0
16296	432	432
16297	24	0
16298	60	0
16299	205	0
16300	33	0
16301	450	450
16302	17	0
16303	465	465
16304	10	0
16305	165	0
16306	132	0
16307	562	562
16308	32	0
16309	936	936
16310	144	0
16311	67	0
16312	18	0
16313	241	0
16314	168	0
16315	53	0
16316	157	0
16317	65	0
16318	111	0
16319	5	0
16320	69	0
16321	252	0
16322	85	0
16323	240	0
16324	272	0
16325	230	0
16326	59	0
16327	194	0
16328	524	524
16329	423	423
16330	188	0
16331	27	0
16332	235	0
16333	363	363
16334	255	0
16335	91	0
16336	32	0
16337	70	0
16338	19	0
16339	224	0
16340	215	0
16341	576	576
16342	20	0
16343	90	0
16344	3	0
16345	312	0
16346	195	0
16347	7	0
16348	44	0
16349	421	421
16350	40	0
16351	13	0
16352	280	0
16353	84	0
16354	3	0
16355	27	0
16356	76	0
16357	97	0
16358	138	0
16359	34	0
16360	675	675
16361	186	0
16362	5	0
16363	6	0
16364	7	0
16365	306	0
16366	226	0
16367	144	0
16368	10	0
16369	14	0
16370	11	0
16371	411	411
16372	18	0
16373	144	0
16374	77	0
16375	57	0
16376	26	0
16377	9	0
16378	617	617
16379	103	0
16380	79	0
16381	42	0
16382	31	0
16383	3	0
16384	200	0
16385	69	0
16386	108	0
16387	31	0
16388	3	0
16389	117	0
16390	173	0
16391	33	0
16392	23	0
16393	87	0
16394	51	0
16395	585	585
16396	161	0
16397	306	0
16398	178	0
16399	175	0
16400	89	0
16401	135	0
16402	1076	1076
16403	184	0
16404	76	0
16405	407	407
16406	57	0
16407	591	591
16408	233	0
16409	24	0
16410	75	0
16411	68	0
16412	28	0
16413	528	528
16414	164	0
16415	114	0
